round_id,turn,N,Nnf,roundName,first,hole,board,Nsim,prWin,prWinStd,pot,bet,maxBet,NMaxBet,minBet,util_fold,util_call,util_raise_coeff,util_call2,util_raise_coeff2,action,amount,cputime
6,0,8,8,deal,0,♦A ♦J,,20000,0.2351652777777781,0.3840623089231273,0,0,20,2,20,0,17.6264444444445,0.8813222222222248,-10.593388888888876,-0.5296694444444439,raise,0,0.14886116981506348
6,1,8,8,deal,0,♦A ♦J,,20000,0.2351652777777781,0.3840623089231273,0,40,142,2,102,-40,125.14775555555592,0.8813222222222248,-75.21306111111102,-0.5296694444444439,raise,0,0.09723687171936037
6,2,8,6,flop,0,♦A ♦J,♦5 ♠6 ♠K,99,0.0707070707070707,0.25633489980706103,2130,0,60,1,60,-284,-167.93939393939394,-0.5757575757575758,-184.9090909090909,-0.8585858585858586,call,0,1.2340881824493408
6,3,8,6,turn,0,♦A ♦J,♦5 ♠6 ♠K ♥A,30,0.35,0.4681523968396046,2465,0,61,1,61,-344,585.85,1.0999999999999996,500.4500000000001,-0.30000000000000004,raise,0,1.23077130317688
6,4,8,5,river,0,♦A ♦J,♦5 ♠6 ♠K ♥A ♣3,41,0.3902439024390244,0.4878048780487805,2953,0,23,1,23,-466,708.2682926829269,0.951219512195122,681.3414634146343,-0.2195121951219512,raise,0,1.2281348705291748
6,5,8,5,river,0,♦A ♦J,♦5 ♠6 ♠K ♥A ♣3,143,0.3671328671328672,0.4802062819824578,2953,46,51,2,5,-512,660.7622377622376,0.8356643356643356,604.590909090909,-0.2657342657342657,raise,0,1.2282099723815918
6,6,8,5,river,0,♦A ♦J,♦5 ♠6 ♠K ♥A ♣3,305,0.3327868852459017,0.466841957838512,2953,102,109,1,7,-568,589.0885245901641,0.6639344262295084,480.26721311475416,-0.3344262295081967,raise,0,1.234717845916748
7,0,8,8,deal,0,♠J ♠8,,20000,0.17383055555555574,0.3491365965067512,0,0,20,1,20,0,7.812888888888921,0.3906444444444461,-13.04677777777777,-0.6523388888888885,raise,0,0.11270809173583984
7,1,8,8,deal,0,♠J ♠8,,20000,0.17383055555555574,0.3491365965067512,0,40,71,3,31,-40,27.735755555555674,0.3906444444444461,-46.316061111111075,-0.6523388888888885,raise,0,0.09848904609680176
7,2,8,7,deal,0,♠J ♠8,,20000,0.17383055555555574,0.3491365965067512,0,142,1000,1,858,-142,216.81388888889046,0.2168138888888904,-652.3388888888885,-0.6523388888888885,raise,0,0.0990760326385498
7,3,8,7,flop,1,♠J ♠8,♦10 ♥10 ♦9,44,0.045454545454545456,0.20829889522526548,7446,0,0,8,20,-2000,-1661.5454545454545,-0.6818181818181819,-1661.5454545454545,-0.9090909090909092,call,0,1.2269611358642578
7,4,8,7,flop,0,♠J ♠8,♦10 ♥10 ♦9,235,0.03882978723404256,0.18055827363084329,7446,20,22,1,2,-2020,-1726.893617021277,-0.7281914893617021,-1731.164893617021,-0.9223404255319148,call,0,1.2376329898834229
7,5,8,7,flop,0,♠J ♠8,♦10 ♥10 ♦9,382,0.03599476439790576,0.16409614399859088,7446,22,57,2,35,-2022,-1774.6210732984293,-0.7480366492146597,-1784.8795811518326,-0.9280104712041884,call,0,1.2348248958587646
7,6,8,7,turn,1,♠J ♠8,♦10 ♥10 ♦9 ♣4,42,0.023809523809523808,0.15245533898649638,7617,0,0,8,20,-2057,-1875.642857142857,-0.8333333333333334,-1875.642857142857,-0.9523809523809524,call,0,1.2288079261779783
7,7,8,7,turn,0,♠J ♠8,♦10 ♥10 ♦9 ♣4,209,0.02870813397129187,0.1596609924733357,7617,20,63,2,43,-2077,-1888.6698564593305,-0.7990430622009571,-1897.7129186602872,-0.9425837320574164,call,0,1.2379257678985596
7,8,8,7,river,1,♠J ♠8,♦10 ♥10 ♦9 ♣4 ♥K,106,0.0,0.0,7806,0,0,8,20,-2120,-2120.0,-1.0,-2120.0,-1.0,call,0,1.2278079986572266
8,0,8,8,deal,0,♠9 ♥8,,20000,0.12457361111111168,0.29803538846999084,0,20,8985,1,8965,-20,-30.648833333292714,-0.0034111111111065906,-6746.412208333323,-0.7508527777777767,fold,0,0.10089993476867676
9,0,8,8,deal,0,♣J ♣A,,20000,0.2351652777777781,0.3840623089231273,0,20,304,1,284,-20,267.9219555555564,0.8813222222222248,-161.0195111111109,-0.5296694444444439,raise,0,0.09863114356994628
9,1,8,8,flop,1,♣J ♣A,♠4 ♥3 ♦2,35,0.11904761904761905,0.3176586681934841,3648,0,0,8,40,-608,-173.7142857142857,-0.04761904761904756,-173.7142857142857,-0.7619047619047619,call,0,1.2274158000946045
9,2,8,7,flop,0,♣J ♣A,♠4 ♥3 ♦2,325,0.06967032967032967,0.23911221524202436,3648,40,141,2,101,-648,-426.078021978022,-0.5123076923076924,-475.1956043956044,-0.8606593406593407,call,0,1.240541934967041
9,3,8,7,flop,0,♣J ♣A,♠4 ♥3 ♦2,510,0.07688141923436041,0.2514763895359248,3648,141,261,3,120,-749,-448.07422969187684,-0.4618300653594771,-548.4044817927171,-0.8462371615312791,call,0,1.238617181777954
9,4,8,7,turn,1,♣J ♣A,♠4 ♥3 ♦2 ♥10,40,0.04583333333333333,0.1786815136865964,4953,0,0,8,40,-869,-641.9875,-0.6791666666666667,-641.9875,-0.9083333333333332,call,0,1.2265191078186035
9,5,8,7,turn,0,♣J ♣A,♠4 ♥3 ♦2 ♥10,271,0.03198031980319803,0.16574843618609106,4953,40,132,2,92,-909,-813.0516605166051,-0.7761377613776138,-834.1586715867159,-0.936039360393604,call,0,1.243157148361206
9,6,8,7,river,1,♣J ♣A,♠4 ♥3 ♦2 ♥10 ♥K,107,0.0,0.0,5611,0,0,8,40,-1001,-1001.0,-1.0,-1001.0,-1.0,call,0,1.23167085647583
9,7,8,7,river,0,♣J ♣A,♠4 ♥3 ♦2 ♥10 ♥K,485,0.0,0.0,5611,40,122,1,82,-1041,-1123.0,-1.0,-1123.0,-1.0,fold,0,1.2542071342468262
