round_id,playerName,allIn,bet,cards,chips,folded,hand,isHuman,isOnline,isSurvive,me,message,position,rank,reloadCount,roundBet,winMoney
1,a0eb6599677296b01f9300e77c8f0a2d,False,0,♣3 ♦10,3240,False,♣3 ♦10 ♥2 ♠10 ♦4 ♥10 ♦8,False,True,True,False,Three of a Kind,,108.0034,2,0,260.0
1,1519630acb1b3569b8869d6e1568a08d,False,0,♦K ♠7,2600,False,♦K ♠7 ♥2 ♠10 ♦4 ♥10 ♦8,False,True,True,False,Pair,SB,17.1072,2,0,0.0
1,465fc773c4,False,0,♣9 ♠9,970,True,♣9 ♠9 ♥2 ♠10 ♦4 ♥10 ♦8,False,True,True,True,Two Pair,BB,57.0032,0,0,0.0
1,4811e13de92d629cf35235fc225dde86,False,0,♠K ♣2,1190,False,♠K ♣2 ♥2 ♠10 ♦4 ♥10 ♦8,False,True,True,False,Two Pair,,50.1024,0,0,0.0
2,a0eb6599677296b01f9300e77c8f0a2d,False,0,♦2 ♦A,4450,False,♦2 ♦A ♦4 ♦J ♣Q ♠4 ♠Q,False,True,True,False,Two Pair,,69.2048,2,0,2400.0
2,1519630acb1b3569b8869d6e1568a08d,False,0,♦8 ♣J,2600,True,♦8 ♣J ♦4 ♦J ♣Q ♠4 ♠Q,False,True,True,False,Two Pair,,76.0032,2,0,0.0
2,465fc773c4,False,0,♥2 ♠3,950,True,♥2 ♠3 ♦4 ♦J ♣Q ♠4 ♠Q,False,True,True,True,Two Pair,SB,69.0256,0,0,0.0
2,4811e13de92d629cf35235fc225dde86,True,0,♦10 ♠9,1000,False,♦10 ♠9 ♦4 ♦J ♣Q ♠4 ♠Q,False,True,True,False,Two Pair,BB,69.0256,1,0,0.0
3,a0eb6599677296b01f9300e77c8f0a2d,False,0,♥2 ♠10,4510,False,♥2 ♠10 ♣2 ♣8 ♦5 ♥3 ♠A,False,True,True,False,Pair,BB,9.2208,2,0,120.0
3,1519630acb1b3569b8869d6e1568a08d,False,0,♥5 ♦4,2600,True,♥5 ♦4 ♣2 ♣8 ♦5 ♥3 ♠A,False,True,True,False,Straight,,113.0,2,0,0.0
3,465fc773c4,False,0,♦9 ♠9,950,True,♦9 ♠9 ♣2 ♣8 ♦5 ♥3 ♠A,False,True,True,True,Pair,,16.2084,0,0,0.0
3,4811e13de92d629cf35235fc225dde86,False,0,♠4 ♦8,940,True,♠4 ♦8 ♣2 ♣8 ♦5 ♥3 ♠A,False,False,True,False,Straight,SB,113.0,1,0,0.0
4,a0eb6599677296b01f9300e77c8f0a2d,False,0,♠Q ♠5,4550,False,♠Q ♠5 ♠2 ♣A ♥2 ♠J ♦A,False,True,True,False,Two Pair,SB,88.0512,2,0,420.0
4,1519630acb1b3569b8869d6e1568a08d,False,0,♦Q ♠8,2640,False,♦Q ♠8 ♠2 ♣A ♥2 ♠J ♦A,False,True,True,False,Two Pair,BB,88.0512,2,0,420.0
4,465fc773c4,False,0,♣8 ♣J,870,True,♣8 ♣J ♠2 ♣A ♥2 ♠J ♦A,False,True,True,True,Two Pair,,97.0032,0,0,0.0
4,4811e13de92d629cf35235fc225dde86,False,0,♣9 ♣2,940,True,♣9 ♣2 ♠2 ♣A ♥2 ♠J ♦A,False,True,True,False,Full House,,135.0,1,0,0.0
5,a0eb6599677296b01f9300e77c8f0a2d,False,0,♠2 ♥9,4470,True,♠2 ♥9 ♠4 ♠3 ♦K ♦9 ♦5,False,True,True,False,Pair,,16.103,2,0,0.0
5,1519630acb1b3569b8869d6e1568a08d,False,0,♦2 ♥10,2440,False,♦2 ♥10 ♠4 ♠3 ♦K ♦9 ♦5,False,True,True,False,High Card,SB,7.0198,2,0,0.0
5,465fc773c4,False,0,♣8 ♣10,790,True,♣8 ♣10 ♠4 ♠3 ♦K ♦9 ♦5,False,True,True,True,High Card,BB,7.0228,0,0,0.0
5,4811e13de92d629cf35235fc225dde86,False,0,♣Q ♠9,1300,False,♣Q ♠9 ♠4 ♠3 ♦K ♦9 ♦5,False,True,True,False,Pair,,16.154,1,0,560.0
6,a0eb6599677296b01f9300e77c8f0a2d,False,0,♥7 ♣A,4390,True,♥7 ♣A ♣3 ♦3 ♥4 ♥2 ♥9,False,True,True,False,Pair,,10.2128,2,0,0.0
6,1519630acb1b3569b8869d6e1568a08d,False,0,♥8 ♠9,2440,True,♥8 ♠9 ♣3 ♦3 ♥4 ♥2 ♥9,False,True,True,False,Two Pair,,44.0032,2,0,0.0
6,465fc773c4,False,0,♠Q ♦10,750,True,♠Q ♦10 ♣3 ♦3 ♥4 ♥2 ♥9,False,True,True,True,Pair,SB,10.0704,0,0,0.0
6,4811e13de92d629cf35235fc225dde86,False,0,♦6 ♥6,1420,False,♦6 ♥6 ♣3 ♦3 ♥4 ♥2 ♥9,False,True,True,False,Two Pair,BB,29.0064,1,0,280.0
7,a0eb6599677296b01f9300e77c8f0a2d,False,0,♥8 ♦2,4310,True,♥8 ♦2 ♠K ♠A ♣7 ♦10 ♣A,False,True,True,False,Pair,BB,21.1184,2,0,0.0
7,1519630acb1b3569b8869d6e1568a08d,False,0,♣3 ♦5,2440,True,♣3 ♦5 ♠K ♠A ♣7 ♦10 ♣A,False,True,True,False,Pair,,21.1168,2,0,0.0
7,465fc773c4,False,0,♥K ♣Q,750,True,♥K ♣Q ♠K ♠A ♣7 ♦10 ♣A,False,True,True,True,Two Pair,,99.0512,0,0,0.0
7,4811e13de92d629cf35235fc225dde86,False,0,♠4 ♥J,1500,False,♠4 ♥J ♠K ♠A ♣7 ♦10 ♣A,False,True,True,False,Pair,SB,21.1408,1,0,240.0
8,a0eb6599677296b01f9300e77c8f0a2d,False,0,♣K ♦A,3930,False,♣K ♦A ♦Q ♣J ♣3 ♦K ♦8,False,True,True,False,Pair,SB,20.2816,2,0,0.0
8,1519630acb1b3569b8869d6e1568a08d,False,0,♠K ♦3,3200,False,♠K ♦3 ♦Q ♣J ♣3 ♦K ♦8,False,True,True,False,Two Pair,BB,78.0512,2,0,1140.0
8,465fc773c4,False,0,♦5 ♣Q,750,True,♦5 ♣Q ♦Q ♣J ♣3 ♦K ♦8,False,True,True,True,Pair,,19.1312,0,0,0.0
8,4811e13de92d629cf35235fc225dde86,False,0,♥10 ♣10,1120,False,♥10 ♣10 ♦Q ♣J ♣3 ♦K ♦8,False,True,True,False,Pair,,17.1792,1,0,0.0
9,a0eb6599677296b01f9300e77c8f0a2d,False,0,♠9 ♥10,4810,False,♠9 ♥10 ♦7 ♣Q ♦10 ♥9 ♠10,False,True,True,False,Full House,,227.0,2,0,1360.0
9,1519630acb1b3569b8869d6e1568a08d,False,0,♥8 ♦4,2720,False,♥8 ♦4 ♦7 ♣Q ♦10 ♥9 ♠10,False,True,True,False,Pair,SB,17.0608,2,0,0.0
9,465fc773c4,False,0,♥4 ♥A,510,True,♥4 ♥A ♦7 ♣Q ♦10 ♥9 ♠10,False,True,True,True,Pair,BB,17.2624,0,0,0.0
9,4811e13de92d629cf35235fc225dde86,False,0,♣8 ♠2,960,True,♣8 ♠2 ♦7 ♣Q ♦10 ♥9 ♠10,False,True,True,False,Pair,,17.0608,1,0,0.0
10,a0eb6599677296b01f9300e77c8f0a2d,False,0,♣7 ♠A,4490,True,♣7 ♠A ♥Q ♣K ♠2 ♦7 ♣J,False,True,True,False,Pair,,14.3584,2,0,0.0
10,1519630acb1b3569b8869d6e1568a08d,False,0,♥J ♥K,4160,False,♥J ♥K ♥Q ♣K ♠2 ♦7 ♣J,False,True,True,False,Two Pair,,86.0512,2,0,2240.0
10,465fc773c4,False,0,♠8 ♦8,190,True,♠8 ♦8 ♥Q ♣K ♠2 ♦7 ♣J,False,True,True,True,Pair,SB,15.1792,0,0,0.0
10,4811e13de92d629cf35235fc225dde86,False,0,♥A ♥4,160,False,♥A ♥4 ♥Q ♣K ♠2 ♦7 ♣J,False,True,True,False,High Card,BB,8.1808,1,0,0.0
11,a0eb6599677296b01f9300e77c8f0a2d,False,0,♥J ♦9,4570,False,♥J ♦9 ♣10 ♣4 ♠7 ♥8 ♦Q,False,True,True,False,Straight,BB,120.0,2,0,240.0
11,1519630acb1b3569b8869d6e1568a08d,False,0,♠3 ♥9,4160,True,♠3 ♥9 ♣10 ♣4 ♠7 ♥8 ♦Q,False,True,True,False,High Card,,6.024,2,0,0.0
